Date,Open,High,Low,Close,id,ATR,RSI
,1.001,1.001,0.995643,0.995643,dai,0.0005927961489260356,
,0.96699,0.999786,0.96699,0.999392,dai,0.002893024995431314,
,1.001,1.002,1.001,1.001,dai,0.002872666067186224,
,0.999966,1.003,0.999966,1.003,dai,0.0028841899195300555,
,1.0,1.004,0.997458,0.999283,dai,0.0031454620681350552,
,0.995827,1.001,0.995827,1.001,dai,0.0032902862061253996,
,0.999635,1.001,0.999635,1.001,dai,0.003152765762830717,
,0.99854,1.001,0.99854,1.001,dai,0.003103282494057088,
,1.001,1.001,0.999779,0.999779,dai,0.002968833744481576,
,1.0,1.001,0.999085,1.0,dai,0.002893559905590027,50.0
,1.0,1.0,0.999472,0.999472,dai,0.002724591340905023,48.63854365427264
,1.0,1.0,1.0,1.0,dai,0.002567691959411805,50.101743905963964
,1.0,1.001,0.999405,0.999869,dai,0.002498213962310955,49.72325941913901
,1.0,1.0,0.999902,0.999959,dai,0.0023291272507173144,50.00270525607186
,0.999673,1.0,0.999673,1.0,dai,0.0021861181613803612,50.13866816088785
,0.999674,0.999791,0.999303,0.999303,dai,0.0020797525784246175,47.76084509308468
,1.0,1.0,0.999312,0.999312,dai,0.0019809845371085697,47.795273028995375
,0.999331,1.001,0.998662,0.999326,dai,0.0020064856416008034,47.852845605739944
,1.0,1.001,0.99973,0.99973,dai,0.001982736667200735,49.58082895167289
,0.99974,0.99974,0.997914,0.999726,dai,0.0019715411909721104,49.56331707815213
,0.999802,1.0,0.999802,1.0,dai,0.0018502882487598164,50.84408335045163
,0.99979,1.001,0.999259,1.0,dai,0.0018424819452769639,50.84408335045163
,1.001,1.001,0.999941,0.999941,dai,0.0017865189491857467,50.52368578536981
,0.999633,1.001,0.999557,0.999557,dai,0.001761981881386755,48.38652538854237
,1.001,1.001,0.999933,0.999949,dai,0.0017391974612876913,50.68005424440295
,1.0,1.0,0.998677,0.998677,dai,0.0017094690711957107,43.86804647781097
,0.999855,1.0,0.999031,0.999549,dai,0.0016818641375388717,48.935302886828055
,0.999976,1.0,0.99887,1.0,dai,0.001642445270571807,51.37998584443833
,1.001,1.001,0.999462,1.0,dai,0.001634984894102387,51.37998584443834
,1.001,1.001,0.999453,0.999794,dai,0.001628700258809349,50.10918022157186
,0.999146,1.0,0.999146,1.0,dai,0.0015733645260372544,51.40359648345213
,0.999359,1.001,0.999359,0.999573,dai,0.0015781956313203,48.58948710737008
,0.999725,1.001,0.999535,0.999535,dai,0.0015701102290831314,48.33588227620446
,0.999742,1.0,0.999742,1.0,dai,0.0014911737841486255,51.660712632007595
,1.0,1.0,0.998615,1.0,dai,0.0014835899424237215,51.66071263200758
,1.001,1.001,0.999398,0.999895,dai,0.0014920478036791614,50.80448693730864
,0.999841,1.001,0.999508,1.001,dai,0.0014920443891306456,58.584019057619834
,0.999725,0.999725,0.999558,0.999684,dai,0.001488469789907024,48.70564291197509
,1.001,1.001,0.999104,0.999104,dai,0.0015175790906279435,45.09648505656948
,1.0,1.001,0.99987,0.99987,dai,0.0015446091555830833,50.331229298277215
,0.999635,1.0,0.999635,0.999738,dai,0.0014603513587557167,49.456153843370345
,0.999725,1.0,0.999725,0.999849,dai,0.0013756834045588816,50.23962913385526
,0.999731,0.999731,0.999731,0.999731,dai,0.001285848875661815,49.36362179296275
,1.002,1.002,1.0,1.0,binance-usd,0.0020000000000000018,
,0.998162,1.0,0.998162,1.0,binance-usd,0.0019884285714285737,
,1.002,1.002,0.999939,1.0,binance-usd,0.00199361224489796,
,0.999785,1.0,0.99965,1.0,binance-usd,0.0018762113702623887,
,1.001,1.001,1.0,1.0,binance-usd,0.0018136248438150675,
,1.002,1.002,0.997703,0.997703,binance-usd,0.0019910087835425623,
,0.995417,1.006,0.995417,1.002,binance-usd,0.0026047224418609513,
,1.001,1.005,1.001,1.005,binance-usd,0.002704385124585169,
,0.999166,1.007,0.999166,1.005,binance-usd,0.0030707861871147922,
,1.004,1.007,0.999154,0.999154,binance-usd,0.003411872888035158,
,1.001,1.001,1.0,1.001,binance-usd,0.003300024824604068,
,0.999988,1.002,0.999988,1.002,binance-usd,0.003208023051418064,
,1.0,1.003,1.0,1.0,binance-usd,0.003193164262031052,
,1.0,1.001,1.0,1.0,binance-usd,0.003036509671885969,
,1.001,1.002,1.0,1.002,binance-usd,0.002962473266751257,54.487121959974914
,1.001,1.001,1.001,1.001,binance-usd,0.0028222966048404613,51.975516762259474
,1.003,1.003,1.001,1.002,binance-usd,0.0027635611330661426,54.24676196464861
,1.001,1.001,0.999417,0.999417,binance-usd,0.002750663909275704,47.939974306843645
,1.001,1.001,1.001,1.001,binance-usd,0.002667259344327432,51.64996146052148
,1.001,1.001,1.0,1.0,binance-usd,0.002548169391161179,49.26170356220358
,0.99992,1.001,0.99992,1.001,binance-usd,0.0024433001489353704,51.66843041455241
,0.995311,1.001,0.995311,1.001,binance-usd,0.00267513585258284,51.66843041455241
,0.999861,1.001,0.999524,1.0,binance-usd,0.00258948329168406,48.97424172122215
,0.998883,1.0,0.998883,1.0,binance-usd,0.00248430591370663,48.97424172122216
,1.0,1.001,0.999595,0.999595,binance-usd,0.002407212634156148,47.80343229423824
,0.999079,1.0,0.999079,1.0,binance-usd,0.0023010545888592763,49.113535329679856
,0.998716,1.0,0.998716,0.999567,binance-usd,0.0022284078325121815,47.73407389199418
,1.0,1.002,1.0,1.0,binance-usd,0.002243021558761313,49.26858496607635
,0.999899,1.001,0.998844,1.0,binance-usd,0.0022368057331355,49.26858496607635
,1.0,1.0,0.999209,0.999783,binance-usd,0.0021335338950543917,48.44194920193378
,1.0,1.0,0.99968,0.99968,binance-usd,0.0020039957596933626,48.03002332626705
,0.999427,1.0,0.999427,0.999534,binance-usd,0.001901781776858126,47.41454975477388
,1.001,1.002,0.998635,0.998635,binance-usd,0.002006297364225399,43.70107677123213
,1.001,1.001,0.998537,1.001,binance-usd,0.0020389189810664336,53.92447093199697
,0.999037,1.0,0.998411,1.0,binance-usd,0.00207821048241882,49.80605067791765
,0.99974,1.0,0.99974,0.999764,binance-usd,0.0019483383051031931,48.85768818829895
,1.0,1.0,0.998423,0.999026,binance-usd,0.001921814140452969,45.913524600046394
,0.999969,1.001,0.999969,1.001,binance-usd,0.0019255417018491797,53.913336282399925
,1.0,1.002,1.0,1.001,binance-usd,0.0019308601517170957,53.913336282399925
,1.0,1.001,0.999636,1.001,binance-usd,0.0018903701408801547,53.913336282399925
,1.001,1.001,0.99931,1.0,binance-usd,0.0018760579879601336,49.29971061675843
,0.999913,1.001,0.999805,1.001,binance-usd,0.0018274109888201124,53.57786037763554
,0.999398,1.0,0.999398,1.0,binance-usd,0.0018113102039043817,49.114707241164126
,0.999871,1.002,0.999871,1.0,binance-usd,0.0018340023321969292,49.114707241164126
,0.999279,1.001,0.999279,0.999311,binance-usd,0.001825930737039996,46.04943324945954
,1.001,1.001,0.999862,0.999957,binance-usd,0.0018161499701085633,49.247677591731126
,0.999997,0.999997,0.999262,0.999895,binance-usd,0.0017389249722436688,48.947766612748985
,0.999627,0.999627,0.999627,0.999627,binance-usd,0.001633858902797688,47.59840969408061
,1.002,1.002,1.001,1.001,true-usd,0.001000000000000112,
,1.001,1.001,0.998731,0.998731,true-usd,0.0010906428571429508,
,1.001,1.001,0.99871,1.0,true-usd,0.0011763112244898759,
,1.0,1.0,0.998523,1.0,true-usd,0.0011977889941691669,
,0.999737,1.002,0.999667,1.0,true-usd,0.0012788754945856572,
,1.001,1.001,0.997969,0.997969,true-usd,0.0014040272449723885,
,0.993851,1.006,0.993851,1.003,true-usd,0.00217152529890293,
,1.006,1.006,1.004,1.006,true-usd,0.0022307020632670147,
,1.001,1.009,1.001,1.006,true-usd,0.0026427947730336574,
,1.006,1.007,0.999637,0.999637,true-usd,0.0029799522892455317,
,1.003,1.003,0.999899,1.001,true-usd,0.0030073128400137004,
,1.001,1.001,1.001,1.001,true-usd,0.002792504780012722,
,1.0,1.004,1.0,1.0,true-usd,0.002878754438583242,
,0.999939,1.0,0.998908,0.998908,true-usd,0.0027511291215415808,
,1.001,1.001,0.998913,1.0,true-usd,0.002704048470002887,47.96001631986963
,1.0,1.001,0.999272,1.001,true-usd,0.0026343307221455264,50.15031716922706
,1.004,1.004,0.999552,1.001,true-usd,0.0027638785277065607,50.15031716922706
,0.998406,0.99918,0.998406,0.998855,true-usd,0.002751744347156083,45.39706297951644
,0.99982,0.999947,0.999679,0.999679,true-usd,0.0026331911795020755,47.457287005999376
,1.008,1.008,0.999396,0.999396,true-usd,0.00305967752382336,46.80411674152661
,0.998463,1.001,0.998463,1.001,true-usd,0.003022343414978827,50.92671697298319
,0.995304,1.001,0.995304,0.999519,true-usd,0.0032133188853374767,47.28308595731978
,1.001,1.001,0.998347,0.99992,true-usd,0.0031732961078133645,48.36040791293103
,1.001,1.001,0.999675,0.999807,true-usd,0.003041274957255261,48.06233729189907
,0.999792,1.0,0.99928,1.0,true-usd,0.0028754696031656033,48.64454685088184
,0.99932,0.999977,0.999259,0.999977,true-usd,0.002723007488653774,48.5746653928056
,0.999458,1.0,0.999104,0.999104,true-usd,0.0025925069537499337,45.8804837348316
,1.001,1.001,0.999568,0.999568,true-usd,0.0025427564570535024,47.545759199167925
,1.0,1.0,0.997507,0.99943,true-usd,0.0025392024244068217,47.08174579690809
,0.999613,0.999613,0.99576,0.99576,true-usd,0.0026330451083777626,36.79682879229861
,0.998581,1.002,0.998581,1.002,true-usd,0.0028906847434936383,54.85462379635488
,1.002,1.002,1.002,1.002,true-usd,0.002684207261815521,54.85462379635488
,1.003,1.004,0.999967,0.999967,true-usd,0.0027805496002572664,49.50973574824613
,0.999705,0.999765,0.998979,0.999495,true-usd,0.0026525103430960406,48.33226050922776
,0.998716,0.999672,0.998336,0.998336,true-usd,0.0025584738900177526,45.47245996302901
,0.999334,0.999334,0.998572,0.998572,true-usd,0.002447011469302195,46.17089980868549
,1.0,1.0,0.999276,0.999941,true-usd,0.0023742249357806087,50.15908432861439
,0.999629,1.001,0.999629,0.999951,true-usd,0.0023025660117962725,50.18811601918673
,0.999853,1.001,0.999152,0.999472,true-usd,0.002270097010953671,48.724085247565725
,1.0,1.0,0.999351,0.999351,true-usd,0.002154304367314124,48.340470999167486
,1.001,1.001,0.999622,0.999854,true-usd,0.002118211198220251,50.09930529390961
,0.999998,0.999998,0.998405,0.999868,true-usd,0.002080696112633095,50.150177764672875
,0.998451,0.999023,0.998451,0.99865,true-usd,0.002033289247445017,45.777639949834814
,0.997942,1.002,0.997942,0.999796,true-usd,0.0021779114440560877,50.17908057807236
,0.999487,1.0,0.998733,0.998733,true-usd,0.0021128463409092256,46.41540720437312
,1.0,1.0,0.998915,0.998915,true-usd,0.0020524287451299966,47.146356023559534
